Screen_bg,ConsentKey.keys,ConsentKey.rt,Begin.keys,Begin.rt,checkresp.keys,checkresp.corr,checkresp.rt,Attention.thisRepN,Attention.thisTrialN,Attention.thisN,Attention.thisIndex,Attention.ran,AttnQuestion,AttnAnswer,participant,PROLIFIC_ID,Age,Gender,Handedness,Native Language,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,NextStep.keys,NextStep.rt,InstRep.thisRepN,InstRep.thisTrialN,InstRep.thisN,InstRep.thisIndex,InstRep.ran,PracProceed.keys,PracProceed.rt,DisResp.keys,DisResp.corr,TargetPosition,TargetResp_p.keys,TargetResp_p.corr,TargetResp_p.rt,Prac_loop.thisRepN,Prac_loop.thisTrialN,Prac_loop.thisN,Prac_loop.thisIndex,Prac_loop.ran,Block,SalD,NSalD,Salience,Condition,PosMatch,Target,CorrectAnswer,Validity,Exp_proceed.keys,Exp_proceed.rt,PracRepeat.thisRepN,PracRepeat.thisTrialN,PracRepeat.thisN,PracRepeat.thisIndex,PracRepeat.ran,TargetResp.keys,TargetResp.corr,TargetResp.rt,headstartLearn.thisRepN,headstartLearn.thisTrialN,headstartLearn.thisN,headstartLearn.thisIndex,headstartLearn.ran,brkContinue.keys,ExpTrials.thisRepN,ExpTrials.thisTrialN,ExpTrials.thisN,ExpTrials.thisIndex,ExpTrials.ran,PauseResp.keys,PauseResp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,CA_Proceed.keys,CA_Proceed.rt,Resp1_2.keys,CAResponse.keys,CAResponse.corr,CAResponse.rt,CA_trials.thisRepN,CA_trials.thisTrialN,CA_trials.thisN,CA_trials.thisIndex,CA_trials.ran,AwareResp.keys,AwareResp.corr,AwareResp.rt,AwareQ_loop.thisRepN,AwareQ_loop.thisTrialN,AwareQ_loop.thisN,AwareQ_loop.thisIndex,AwareQ_loop.ran,AwareQ,Solution,Performance,ContingencyChkScore,todebrief.keys,todebrief.rt,Finalend.keys,Finalend.rt
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[1.0785399999003857],,,,,,,3,12,60,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[0.8787849999498576],,,,,,,3,13,61,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.11,0.1]",,,,,,,,,Experiment,V,L,V,learn,Salient,8,u,invalid,,,,,,,,"[""u""]",1,[0.7385449999710545],,,,,,,3,14,62,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[0.8241949999937788],,,,,,,3,15,63,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,5,e,invalid,,,,,,,,"[""e""]",1,[1.22488999995403],,,,,,,4,0,64,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.744745000032708],,,,,,,4,1,65,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,-0.15]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[1.6574699999764562],,,,,,,4,2,66,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,0.1]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[1.750099999946542],,,,,,,4,3,67,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.11,-0.1]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[1.4070799999171868],,,,,,,4,4,68,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""e"",""u""]",0,"[1.8314450000179932,2.164945000084117]",,,,,,,4,5,69,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.15,0]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,8,u,invalid,,,,,,,,"[""u""]",1,[1.878870000015013],,,,,,,4,6,70,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,V,L,V,learn,Salient,8,u,invalid,,,,,,,,"[""u""]",1,[0.7336900000227615],,,,,,,4,7,71,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.581415000022389],,,,,,,4,8,72,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.6364900000626221],,,,,,,4,9,73,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.7100850000279024],,,,,,,4,10,74,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,-0.15]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.5265249999938533],,,,,,,4,11,75,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[0.9714699999894947],,,,,,,4,12,76,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,5,e,invalid,,,,,,,,"[""e""]",1,[0.604215000057593],,,,,,,4,13,77,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,-0.15]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[1.3438649999443442],,,,,,,4,14,78,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,0.1]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[1.0701899999985471],,,,,,,4,15,79,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,0.1]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[0.8219650000100955],,,,,,,5,0,80,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,-0.15]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,5,e,invalid,,,,,,,,"[""e""]",1,[1.131279999972321],,,,,,,5,1,81,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[2.3126049999846146],,,,,,,5,2,82,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.15,0]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,8,u,invalid,,,,,,,,"[""u""]",1,[1.3733099999371916],,,,,,,5,3,83,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.15,0]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[1.0821400000713766],,,,,,,5,4,84,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,-0.15]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.6246549999341369],,,,,,,5,5,85,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.11,0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.564464999944903],,,,,,,5,6,86,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,-0.15]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.8069649999961257],,,,,,,5,7,87,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.7108599999919534],,,,,,,5,8,88,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,0.1]",,,,,,,,,Experiment,V,L,V,learn,Salient,8,u,invalid,,,,,,,,"[""u""]",1,[0.6592449999880046],,,,,,,5,9,89,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,0.1]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.685315000009723],,,,,,,5,10,90,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,5,e,invalid,,,,,,,,"[""e""]",1,[0.6169750000117347],,,,,,,5,11,91,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[0.9072300000116229],,,,,,,5,12,92,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.15,0]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[1.2732100000139326],,,,,,,5,13,93,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,0.1]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[1.206705000018701],,,,,,,5,14,94,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.11,0.1]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[1.0393750000512227],,,,,,,5,15,95,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.6131850000238046],,,,,,,6,0,96,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.11,-0.1]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.6035050000064075],,,,,,,6,1,97,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.4699799999361858],,,,,,,6,2,98,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.5991350000258535],,,,,,,6,3,99,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,8,u,invalid,,,,,,,,"[""u""]",1,[1.4584999999497086],,,,,,,6,4,100,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.15,0]",,,,,,,,,Experiment,G,X,G,learn,Salient,5,e,invalid,,,,,,,,"[""e""]",1,[0.5948400000343099],,,,,,,6,5,101,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,V,L,V,learn,Salient,8,u,invalid,,,,,,,,"[""u""]",1,[0.4946900000795722],,,,,,,6,6,102,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.15,0]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[1.3965799999423325],,,,,,,6,7,103,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,-0.15]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[1.7925400000531226],,,,,,,6,8,104,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.5796499999705702],,,,,,,6,9,105,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,-0.15]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[1.4811749999644235],,,,,,,6,10,106,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.15,0]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[1.5590499999234453],,,,,,,6,11,107,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[1.0712000000057742],,,,,,,6,12,108,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,-0.15]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,5,e,invalid,,,,,,,,"[""e""]",1,[1.5185699999565259],,,,,,,6,13,109,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.5650449999375269],,,,,,,6,14,110,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[0.9416450000135228],,,,,,,6,15,111,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,0.1]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.6315849999664351],,,,,,,7,0,112,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[1.2190249999985099],,,,,,,7,1,113,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.11,0.1]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.609085000003688],,,,,,,7,2,114,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[1.0302150000352412],,,,,,,7,3,115,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[1.013509999960661],,,,,,,7,4,116,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.11,0.1]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[1.6821599999675527],,,,,,,7,5,117,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,Salient,8,u,invalid,,,,,,,,"[""u""]",1,[0.5301400000462309],,,,,,,7,6,118,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[1.3010300000896677],,,,,,,7,7,119,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.11,0.1]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[1.3762250000145286],,,,,,,7,8,120,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,123,,27,male,right,German,2021-01-12_13h13.14.825,Exp5_VS,2020.1.3,Win32,60,Chrome,1500,1000,,,,,,,,,,,0,"[0.15,0]",,,,,,,,,Experiment,G,X,G,learn,Salient,5,e,invalid,,,,,,,,"[""e""]",1,[5.631620000000112],,,,,,,7,9,121,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
